Sale_ID,Sale_Date,Branch_Name,Car_Brand,Car_Model,Vehicle_Year,Engine_CC,Fuel_Type,Transmission,Mileage_KM,Body_Type,Color,Customer_Gender,Customer_Age,Payment_Method,Insurance_Provider,Base_Price_LKR,Discount_Rate,Final_Sale_Price_LKR,Salesperson_ID,Year,Month
141,2022-02-02,Jaffna Vehicle Center,Nissan,Leaf,2010,1300,Diesel,Manual,38077,Pickup,Black,Female,25,Leasing,Ceylinco Insurance,9494974.75,0.045,9066254.13,1,2022,2
142,2022-01-07,Negombo Auto World,Suzuki,Wagon R,2019,1800,Hybrid,Manual,149878,Pickup,Blue,Female,43,Bank Loan,Ceylinco Insurance,6409359.76,0.001,6402282.5,2,2022,1
143,2023-06-02,Kandy Motors,Mitsubishi,Lancer,2012,2000,Electric,Automatic,121067,Pickup,Blue,Male,58,Cash,None,6623737.89,0.013,6538029.77,6,2023,6
144,2022-02-22,Colombo Auto Hub,Mitsubishi,Outlander,2021,1800,Hybrid,Manual,148570,Pickup,Blue,Female,63,Cash,None,6398643.56,0.002,6388956.46,9,2022,2
145,2022-12-26,Colombo Auto Hub,Suzuki,Wagon R,2014,1500,Petrol,Automatic,68423,Pickup,Silver,Male,46,Leasing,HNB Assurance,11823663.25,0.041,11336448.71,9,2022,12
146,2023-03-27,Kandy Motors,Nissan,X-Trail,2016,2000,Hybrid,Automatic,93418,SUV,Black,Male,34,Cash,None,6092710.43,0.037,5867122.14,7,2023,3
147,2022-02-28,Colombo Auto Hub,Nissan,X-Trail,2011,1300,Diesel,Automatic,107035,SUV,Silver,Female,62,Cash,HNB Assurance,5852933.77,0.002,5842619.3,8,2022,2
148,2023-01-04,Galle Car Traders,Nissan,X-Trail,2019,1800,Hybrid,Automatic,44868,Hatchback,Silver,Female,54,Cash,Ceylinco Insurance,12979401.16,0.006,12900367.18,4,2023,1
149,2023-04-24,Kandy Motors,Mitsubishi,Lancer,2020,1800,Diesel,Automatic,30293,Sedan,Silver,Female,27,Cash,HNB Assurance,9052561.06,0.058,8523314.19,6,2023,4
150,2023-03-09,Jaffna Vehicle Center,Toyota,Corolla,2010,2500,Petrol,Automatic,16033,SUV,Silver,Male,37,Cash,Ceylinco Insurance,13482525.37,0.05,12804372.31,4,2023,3
151,2022-12-13,Negombo Auto World,Hyundai,Santa Fe,2021,2000,Hybrid,Manual,141424,Pickup,Blue,Male,58,Cash,HNB Assurance,11394965.99,0.062,10684547.07,8,2022,12
152,2022-04-19,Jaffna Vehicle Center,Nissan,March,2020,1800,Diesel,Manual,127888,Pickup,Blue,Male,64,Bank Loan,Sri Lanka Insurance,4104055.71,0.077,3787462.83,9,2022,4
153,2022-07-25,Jaffna Vehicle Center,Suzuki,Wagon R,2018,2500,Diesel,Manual,106773,SUV,Silver,Male,46,Leasing,None,5818077.61,0.051,5518526.3,4,2022,7
154,2022-03-14,Kandy Motors,Nissan,Leaf,2015,2000,Hybrid,Manual,138602,SUV,Silver,Male,26,Cash,HNB Assurance,12275409.41,0.019,12045469.8,2,2022,3
155,2023-03-28,Colombo Auto Hub,Mitsubishi,Lancer,2020,1000,Diesel,Automatic,79951,SUV,Black,Female,38,Cash,Ceylinco Insurance,14727180.07,0.015,14512741.11,8,2023,3
156,2022-08-04,Negombo Auto World,Toyota,Aqua,2013,2000,Diesel,Manual,68100,Pickup,Red,Female,37,Bank Loan,HNB Assurance,5492006.59,0.037,5290732.27,2,2022,8
157,2023-05-18,Negombo Auto World,Mitsubishi,Lancer,2020,1300,Diesel,Manual,89542,SUV,Silver,Male,30,Bank Loan,None,9888302.66,0.051,9380825.04,9,2023,5
158,2022-07-02,Kandy Motors,Honda,Fit,2015,2500,Diesel,Automatic,83884,SUV,Red,Male,43,Cash,Sri Lanka Insurance,10056728.78,0.047,9582285.89,9,2022,7
159,2023-01-01,Galle Car Traders,Toyota,Hilux,2020,1300,Electric,Automatic,74638,SUV,Blue,Female,42,Bank Loan,HNB Assurance,11652942.13,0.011,11528765.92,3,2023,1
160,2022-01-30,Colombo Auto Hub,Toyota,Aqua,2021,2000,Electric,Automatic,109691,Pickup,Blue,Female,57,Bank Loan,Ceylinco Insurance,7450043.0,0.004,7422599.5,5,2022,1
161,2023-03-07,Colombo Auto Hub,Hyundai,Tucson,2015,2500,Electric,Manual,54443,Sedan,Blue,Female,42,Leasing,Ceylinco Insurance,12232872.06,0.051,11604374.67,8,2023,3
162,2022-07-08,Jaffna Vehicle Center,Mitsubishi,Outlander,2018,1500,Diesel,Automatic,98715,Pickup,Black,Female,28,Cash,Sri Lanka Insurance,13004262.96,0.04,12487210.57,2,2022,7
163,2022-05-09,Kandy Motors,Mitsubishi,Lancer,2015,1800,Petrol,Automatic,88612,SUV,White,Male,25,Bank Loan,Sri Lanka Insurance,6019615.55,0.044,5754443.12,9,2022,5
164,2023-01-18,Colombo Auto Hub,Toyota,Corolla,2020,1500,Diesel,Manual,127256,Hatchback,White,Male,56,Leasing,Sri Lanka Insurance,3512851.8,0.071,3264562.89,2,2023,1
165,2022-11-28,Jaffna Vehicle Center,Honda,Vezel,2017,1800,Diesel,Manual,45541,Sedan,Black,Male,28,Cash,None,9789667.67,0.062,9179292.53,4,2022,11
166,2022-02-10,Kandy Motors,Honda,Fit,2013,1800,Diesel,Manual,83220,Hatchback,White,Female,46,Leasing,None,13502091.22,0.04,12959896.77,9,2022,2
167,2022-01-14,Negombo Auto World,Hyundai,Santa Fe,2019,1800,Petrol,Manual,63416,Hatchback,Blue,Male,30,Cash,Sri Lanka Insurance,9239034.14,0.013,9115271.92,3,2022,1
168,2022-02-25,Kandy Motors,Hyundai,Tucson,2010,2000,Diesel,Automatic,104512,SUV,Red,Male,46,Leasing,HNB Assurance,7623433.97,0.003,7602017.57,6,2022,2
169,2023-05-02,Kandy Motors,Toyota,Corolla,2014,1800,Electric,Manual,148837,Hatchback,Blue,Female,48,Leasing,None,8376374.78,0.038,8061681.58,3,2023,5
170,2023-06-25,Galle Car Traders,Nissan,Leaf,2022,1800,Hybrid,Manual,13827,Sedan,Red,Female,28,Leasing,None,13603973.58,0.06,12791493.16,1,2023,6
171,2023-01-31,Negombo Auto World,Honda,Vezel,2012,1800,Diesel,Manual,110432,Pickup,Blue,Female,36,Bank Loan,Ceylinco Insurance,12508285.51,0.014,12331730.45,9,2023,1
172,2022-11-11,Kandy Motors,Mitsubishi,Outlander,2019,2500,Petrol,Manual,65778,Hatchback,Black,Male,55,Bank Loan,Ceylinco Insurance,8401235.54,0.038,8082855.32,8,2022,11
173,2022-07-01,Colombo Auto Hub,Nissan,March,2014,2500,Petrol,Manual,38762,Sedan,Silver,Female,63,Cash,HNB Assurance,6820786.67,0.028,6629190.65,6,2022,7
174,2023-06-17,Colombo Auto Hub,Mitsubishi,Outlander,2012,1300,Petrol,Automatic,16429,Hatchback,Silver,Male,59,Cash,None,5472785.65,0.041,5249463.95,8,2023,6
175,2022-11-01,Colombo Auto Hub,Toyota,Prius,2015,1800,Electric,Automatic,129876,SUV,White,Male,49,Leasing,HNB Assurance,9375034.33,0.027,9120396.14,2,2022,11
176,2022-05-22,Kandy Motors,Hyundai,Santa Fe,2015,1500,Electric,Manual,135888,Sedan,Black,Male,27,Leasing,None,12062211.8,0.038,11609108.16,5,2022,5
177,2022-06-15,Galle Car Traders,Suzuki,Alto,2015,1300,Petrol,Manual,44402,Sedan,Blue,Female,37,Leasing,HNB Assurance,10305341.36,0.047,9821737.82,8,2022,6
178,2022-01-08,Negombo Auto World,Mitsubishi,Lancer,2014,1500,Hybrid,Manual,131640,Pickup,Red,Male,41,Bank Loan,Ceylinco Insurance,13945781.16,0.035,13457883.52,4,2022,1
179,2023-03-26,Jaffna Vehicle Center,Nissan,Navara,2014,1000,Hybrid,Automatic,132474,Pickup,White,Male,60,Cash,None,13287230.84,0.065,12425274.64,6,2023,3
180,2022-03-30,Colombo Auto Hub,Honda,Civic,2020,1300,Electric,Automatic,80510,Sedan,White,Female,40,Leasing,HNB Assurance,9792602.18,0.002,9774720.67,2,2022,3
181,2022-12-08,Negombo Auto World,Honda,CR-V,2019,2000,Petrol,Automatic,112175,Hatchback,Blue,Female,28,Leasing,Sri Lanka Insurance,5977588.52,0.046,5700281.53,9,2022,12
182,2022-02-16,Jaffna Vehicle Center,Mitsubishi,Pajero,2017,2000,Diesel,Manual,117685,Hatchback,Blue,Male,64,Leasing,HNB Assurance,14450889.04,0.002,14417399.02,3,2022,2
183,2022-07-26,Jaffna Vehicle Center,Toyota,Hilux,2021,1500,Electric,Manual,40917,SUV,Black,Female,30,Cash,Ceylinco Insurance,4968546.68,0.042,4758744.98,6,2022,7
184,2022-12-29,Colombo Auto Hub,Honda,Civic,2020,1000,Petrol,Manual,110344,Hatchback,Red,Female,61,Cash,Sri Lanka Insurance,7267973.67,0.003,7247757.07,2,2022,12
185,2022-11-22,Kandy Motors,Toyota,Hilux,2018,1000,Diesel,Manual,111546,Pickup,Silver,Male,52,Bank Loan,Sri Lanka Insurance,3621211.9,0.029,3516540.09,6,2022,11
186,2022-05-05,Kandy Motors,Mitsubishi,Lancer,2014,2500,Diesel,Manual,116566,SUV,Silver,Female,59,Cash,Sri Lanka Insurance,12594390.54,0.017,12380153.53,4,2022,5
187,2022-05-14,Galle Car Traders,Hyundai,Santa Fe,2020,1800,Diesel,Manual,141318,Hatchback,Red,Male,28,Bank Loan,HNB Assurance,13220485.91,0.052,12538745.19,1,2022,5
188,2022-07-10,Negombo Auto World,Suzuki,Alto,2013,1000,Hybrid,Automatic,62948,Pickup,Blue,Male,50,Leasing,HNB Assurance,12557699.29,0.016,12351551.23,8,2022,7
189,2022-09-15,Jaffna Vehicle Center,Honda,Civic,2019,2500,Petrol,Automatic,129601,Pickup,Red,Female,42,Bank Loan,None,8139502.75,0.024,7948063.26,2,2022,9
190,2022-07-07,Negombo Auto World,Honda,Civic,2017,2500,Hybrid,Automatic,42259,Pickup,Blue,Female,54,Cash,None,14966260.67,0.019,14685986.46,1,2022,7
191,2022-06-03,Galle Car Traders,Toyota,Vitz,2019,2000,Diesel,Automatic,147275,SUV,Red,Female,36,Leasing,None,3065473.03,0.051,2910204.0,7,2022,6
192,2023-02-09,Negombo Auto World,Honda,Fit,2021,1300,Electric,Manual,1961,Sedan,Red,Female,32,Cash,None,7006321.57,0.006,6964253.87,6,2023,2
193,2022-11-05,Colombo Auto Hub,Honda,Fit,2022,1800,Hybrid,Automatic,89823,SUV,Red,Female,30,Bank Loan,None,12663046.21,0.031,12268637.73,2,2022,11
194,2022-10-16,Negombo Auto World,Mitsubishi,Lancer,2015,1300,Hybrid,Manual,83242,Hatchback,Black,Male,46,Bank Loan,Ceylinco Insurance,5367876.17,0.045,5128023.92,3,2022,10
195,2022-02-18,Kandy Motors,Suzuki,Swift,2010,2500,Electric,Manual,108452,SUV,Red,Female,43,Bank Loan,HNB Assurance,9762039.72,0.05,9277157.4,5,2022,2
196,2023-01-14,Colombo Auto Hub,Toyota,Corolla,2018,2500,Diesel,Manual,87142,Pickup,Black,Male,56,Leasing,HNB Assurance,6746454.27,0.074,6250115.35,7,2023,1
197,2022-04-20,Colombo Auto Hub,Suzuki,Alto,2022,1800,Petrol,Automatic,89966,Sedan,Blue,Female,34,Leasing,None,12008921.19,0.021,11754762.28,5,2022,4
198,2023-03-30,Galle Car Traders,Toyota,Vitz,2014,2000,Petrol,Automatic,112025,SUV,White,Female,64,Cash,Ceylinco Insurance,13818098.63,0.052,13103672.07,2,2023,3
199,2023-01-10,Galle Car Traders,Toyota,Vitz,2013,2500,Electric,Automatic,36603,Sedan,Silver,Female,42,Cash,HNB Assurance,4383733.85,0.033,4238168.27,5,2023,1
200,2022-08-07,Negombo Auto World,Suzuki,Swift,2010,1000,Electric,Automatic,30148,Hatchback,Red,Female,30,Leasing,None,10206331.69,0.065,9547420.59,1,2022,8
201,2023-01-13,Galle Car Traders,Hyundai,Elantra,2010,2500,Electric,Automatic,3517,SUV,Black,Male,42,Leasing,Ceylinco Insurance,7000825.21,0.08,6444141.34,6,2023,1
202,2022-09-18,Negombo Auto World,Suzuki,Swift,2015,1500,Petrol,Manual,73334,Pickup,White,Male,53,Leasing,Sri Lanka Insurance,2582177.29,0.004,2573110.7,2,2022,9
203,2022-03-07,Jaffna Vehicle Center,Hyundai,Tucson,2013,1300,Diesel,Manual,115073,Hatchback,Red,Female,55,Cash,None,12776090.18,0.04,12258916.28,3,2022,3
204,2022-11-10,Galle Car Traders,Honda,CR-V,2019,2500,Hybrid,Manual,121240,Sedan,White,Male,55,Leasing,Ceylinco Insurance,14757903.04,0.057,13914053.89,6,2022,11
205,2022-01-05,Galle Car Traders,Mitsubishi,Pajero,2020,2500,Diesel,Automatic,87213,Hatchback,Black,Female,31,Cash,None,8037558.09,0.069,7486402.87,8,2022,1
206,2023-06-17,Colombo Auto Hub,Suzuki,Alto,2017,1500,Petrol,Automatic,111466,Pickup,Silver,Female,47,Bank Loan,Ceylinco Insurance,3216263.43,0.048,3062931.43,2,2023,6
207,2023-01-23,Colombo Auto Hub,Toyota,Hilux,2010,2500,Diesel,Automatic,8500,Pickup,Silver,Female,62,Leasing,Ceylinco Insurance,14501528.94,0.027,14107900.14,9,2023,1
208,2022-11-24,Negombo Auto World,Mitsubishi,Outlander,2010,1500,Diesel,Automatic,146300,SUV,Silver,Male,62,Leasing,None,8208965.88,0.018,8064225.85,6,2022,11
209,2023-02-11,Galle Car Traders,Honda,CR-V,2022,2500,Hybrid,Manual,7967,Sedan,White,Male,64,Leasing,HNB Assurance,12912970.49,0.07,12012275.6,7,2023,2
210,2023-06-01,Galle Car Traders,Mitsubishi,Outlander,2018,1800,Electric,Manual,20187,Hatchback,Black,Male,45,Leasing,None,4697622.14,0.034,4537343.53,2,2023,6
211,2023-03-05,Kandy Motors,Honda,Civic,2011,1500,Petrol,Manual,99841,Hatchback,Silver,Female,34,Bank Loan,HNB Assurance,3708291.59,0.033,3586937.76,5,2023,3
212,2022-08-07,Galle Car Traders,Toyota,Corolla,2015,2500,Hybrid,Manual,67529,Pickup,Blue,Male,34,Bank Loan,Ceylinco Insurance,6332378.75,0.07,5887180.98,8,2022,8
213,2022-01-16,Negombo Auto World,Mitsubishi,Pajero,2016,1300,Petrol,Automatic,136908,SUV,Silver,Female,41,Cash,Ceylinco Insurance,9932127.5,0.04,9536915.01,3,2022,1
214,2022-02-04,Jaffna Vehicle Center,Honda,CR-V,2016,1300,Diesel,Manual,13586,Sedan,Red,Female,58,Leasing,Ceylinco Insurance,6842066.6,0.073,6344644.5,2,2022,2
215,2022-07-08,Kandy Motors,Toyota,Corolla,2013,1300,Hybrid,Manual,12733,Pickup,Black,Male,41,Leasing,None,8474034.28,0.052,8032586.23,4,2022,7
216,2023-04-07,Jaffna Vehicle Center,Suzuki,Swift,2021,1500,Petrol,Automatic,73371,Hatchback,Silver,Male,46,Bank Loan,None,14681592.63,0.068,13684852.29,1,2023,4
217,2022-10-03,Kandy Motors,Toyota,Aqua,2018,2500,Diesel,Automatic,107402,SUV,Silver,Female,55,Bank Loan,Ceylinco Insurance,9371105.69,0.027,9119293.42,1,2022,10
218,2022-01-03,Jaffna Vehicle Center,Nissan,X-Trail,2016,2500,Petrol,Manual,70977,Sedan,Silver,Male,56,Cash,Ceylinco Insurance,10166229.36,0.05,9656847.08,5,2022,1
219,2022-10-05,Galle Car Traders,Honda,CR-V,2018,2500,Diesel,Manual,141929,Hatchback,Red,Female,60,Cash,None,3699656.56,0.071,3438647.78,7,2022,10
220,2022-01-24,Negombo Auto World,Toyota,Hilux,2022,1300,Petrol,Manual,9087,Pickup,Blue,Male,57,Leasing,Sri Lanka Insurance,4259847.91,0.043,4077031.27,8,2022,1
221,2023-06-26,Kandy Motors,Mitsubishi,Pajero,2012,1500,Petrol,Automatic,93664,Pickup,White,Male,35,Bank Loan,Ceylinco Insurance,7218735.92,0.043,6907110.65,1,2023,6
222,2022-01-19,Colombo Auto Hub,Toyota,Prius,2022,1000,Petrol,Manual,52304,Pickup,Black,Male,55,Cash,Sri Lanka Insurance,13645328.63,0.027,13274019.35,9,2022,1
223,2022-06-19,Negombo Auto World,Honda,Civic,2014,1500,Diesel,Automatic,46616,Sedan,Red,Female,57,Bank Loan,Ceylinco Insurance,11913942.95,0.034,11504287.4,3,2022,6
224,2022-11-20,Jaffna Vehicle Center,Honda,Vezel,2020,2000,Hybrid,Manual,27822,Sedan,White,Male,46,Leasing,None,4863523.37,0.015,4789146.14,5,2022,11
225,2022-03-31,Negombo Auto World,Mitsubishi,Pajero,2012,2500,Diesel,Manual,31531,Hatchback,Black,Female,44,Cash,HNB Assurance,6954278.06,0.013,6866613.73,4,2022,3
226,2023-01-10,Jaffna Vehicle Center,Mitsubishi,Outlander,2018,2000,Petrol,Manual,44811,SUV,Blue,Female,32,Leasing,Ceylinco Insurance,13960030.77,0.056,13181788.92,9,2023,1
227,2023-05-21,Negombo Auto World,Suzuki,Alto,2017,1300,Petrol,Automatic,100461,Pickup,Silver,Female,28,Leasing,None,14934602.07,0.043,14297823.43,8,2023,5
228,2022-02-16,Kandy Motors,Honda,CR-V,2014,1800,Diesel,Manual,132542,Sedan,Red,Male,54,Bank Loan,HNB Assurance,12941475.83,0.054,12241040.26,3,2022,2
229,2023-02-07,Jaffna Vehicle Center,Suzuki,Wagon R,2011,1500,Hybrid,Automatic,33133,SUV,Blue,Male,31,Cash,None,4783337.37,0.005,4758111.99,3,2023,2
230,2022-11-10,Jaffna Vehicle Center,Toyota,Corolla,2020,1300,Electric,Manual,44073,Pickup,Black,Male,41,Cash,Ceylinco Insurance,9819469.05,0.077,9065847.77,8,2022,11
231,2022-11-06,Negombo Auto World,Nissan,March,2015,1000,Hybrid,Manual,144623,Hatchback,Silver,Male,46,Leasing,Ceylinco Insurance,2573075.66,0.066,2402644.93,3,2022,11
232,2023-01-04,Kandy Motors,Hyundai,Elantra,2015,1000,Diesel,Automatic,34903,SUV,White,Male,62,Cash,None,4101938.86,0.071,3812199.74,5,2023,1
233,2022-10-29,Galle Car Traders,Honda,CR-V,2012,1300,Diesel,Automatic,82043,Sedan,White,Male,42,Cash,HNB Assurance,4374506.55,0.044,4182194.1,5,2022,10
234,2023-04-23,Jaffna Vehicle Center,Mitsubishi,Lancer,2013,1800,Petrol,Automatic,26571,Hatchback,Blue,Male,53,Bank Loan,Ceylinco Insurance,12019309.75,0.057,11330026.56,8,2023,4
235,2022-01-10,Kandy Motors,Hyundai,Elantra,2014,1500,Hybrid,Automatic,123811,SUV,Silver,Female,32,Bank Loan,None,11149307.71,0.074,10323731.71,7,2022,1
236,2022-04-12,Colombo Auto Hub,Nissan,March,2014,1000,Electric,Manual,139421,Sedan,Blue,Male,51,Leasing,Sri Lanka Insurance,2589726.32,0.023,2529325.6,9,2022,4
237,2022-12-14,Kandy Motors,Mitsubishi,Lancer,2010,1000,Petrol,Automatic,23932,Sedan,Black,Male,62,Leasing,Sri Lanka Insurance,13995292.8,0.008,13879383.83,2,2022,12
238,2022-01-17,Kandy Motors,Nissan,Leaf,2017,1800,Electric,Manual,6388,Pickup,White,Male,58,Cash,HNB Assurance,11735341.16,0.066,10959642.83,9,2022,1
239,2023-06-19,Colombo Auto Hub,Suzuki,Wagon R,2010,2500,Electric,Manual,119197,SUV,Red,Female,34,Bank Loan,None,4769245.44,0.008,4732081.97,6,2023,6
240,2023-01-11,Jaffna Vehicle Center,Mitsubishi,Lancer,2014,1000,Electric,Automatic,49757,Sedan,White,Male,60,Bank Loan,Ceylinco Insurance,3694497.01,0.013,3647451.07,9,2023,1
241,2022-04-17,Colombo Auto Hub,Mitsubishi,Outlander,2013,1300,Diesel,Automatic,132727,Pickup,Black,Female,64,Leasing,None,12522257.71,0.042,11993725.22,5,2022,4
242,2022-03-17,Jaffna Vehicle Center,Mitsubishi,Outlander,2020,1800,Electric,Automatic,27979,Pickup,White,Female,62,Leasing,None,5489932.54,0.065,5135217.95,7,2022,3
243,2022-04-15,Negombo Auto World,Mitsubishi,Lancer,2020,1500,Petrol,Automatic,136583,Hatchback,Blue,Male,43,Cash,Ceylinco Insurance,13892318.25,0.043,13292411.87,9,2022,4
244,2022-10-12,Jaffna Vehicle Center,Nissan,March,2020,1300,Petrol,Automatic,128879,SUV,Blue,Male,31,Bank Loan,HNB Assurance,8563305.11,0.079,7884111.63,7,2022,10
245,2022-11-28,Colombo Auto Hub,Mitsubishi,Pajero,2018,2000,Hybrid,Manual,48573,Sedan,White,Male,60,Leasing,Sri Lanka Insurance,12585041.08,0.05,11954635.6,4,2022,11
246,2022-10-14,Colombo Auto Hub,Nissan,Leaf,2018,1300,Hybrid,Automatic,72337,Pickup,White,Male,36,Cash,Ceylinco Insurance,14605943.69,0.068,13608859.11,3,2022,10
247,2023-06-18,Negombo Auto World,Nissan,Leaf,2013,1500,Electric,Manual,26045,Hatchback,Red,Female,42,Bank Loan,None,13615388.35,0.026,13261655.91,4,2023,6
248,2023-01-07,Colombo Auto Hub,Toyota,Vitz,2014,1500,Petrol,Automatic,103766,SUV,White,Male,61,Leasing,None,11893406.15,0.076,10993157.68,2,2023,1
249,2022-07-11,Kandy Motors,Honda,Civic,2013,1000,Electric,Automatic,118920,SUV,Black,Female,32,Cash,Ceylinco Insurance,5968235.23,0.044,5704807.69,3,2022,7
250,2022-07-27,Galle Car Traders,Honda,Vezel,2012,1800,Diesel,Manual,19470,SUV,White,Male,61,Leasing,None,14654013.72,0.06,13777046.16,9,2022,7
251,2022-03-11,Jaffna Vehicle Center,Toyota,Prius,2011,1500,Petrol,Manual,130403,Sedan,Blue,Female,36,Bank Loan,HNB Assurance,7667424.78,0.003,7640676.42,3,2022,3
252,2023-04-26,Colombo Auto Hub,Nissan,X-Trail,2018,2500,Petrol,Automatic,77480,Sedan,White,Male,64,Cash,HNB Assurance,6268306.14,0.018,6153717.28,3,2023,4
253,2022-02-22,Kandy Motors,Hyundai,Tucson,2017,1300,Electric,Automatic,136285,Hatchback,White,Male,55,Bank Loan,None,2554072.33,0.031,2473841.63,6,2022,2
254,2023-02-14,Negombo Auto World,Nissan,Navara,2022,2500,Electric,Manual,88900,Pickup,Black,Male,25,Cash,Ceylinco Insurance,4130647.61,0.026,4023111.01,6,2023,2
255,2023-03-06,Jaffna Vehicle Center,Hyundai,Tucson,2020,2500,Hybrid,Manual,28078,Pickup,Black,Male,32,Cash,HNB Assurance,10501602.91,0.054,9932428.56,2,2023,3
256,2023-03-02,Negombo Auto World,Suzuki,Alto,2020,2500,Diesel,Automatic,526,Hatchback,Red,Male,57,Cash,Sri Lanka Insurance,10681199.46,0.077,9856245.09,5,2023,3
257,2023-04-23,Negombo Auto World,Suzuki,Wagon R,2021,2000,Electric,Manual,88563,SUV,Black,Male,32,Leasing,None,13242892.93,0.074,12264812.2,9,2023,4
258,2023-03-04,Colombo Auto Hub,Hyundai,Tucson,2022,1500,Petrol,Automatic,59349,SUV,Blue,Female,64,Cash,Ceylinco Insurance,14660131.67,0.017,14405167.34,3,2023,3
259,2022-07-28,Galle Car Traders,Toyota,Corolla,2013,1800,Electric,Automatic,104850,SUV,Blue,Male,41,Bank Loan,HNB Assurance,7919729.57,0.068,7378359.47,3,2022,7
260,2022-10-18,Negombo Auto World,Honda,CR-V,2021,1000,Hybrid,Manual,98856,Hatchback,Silver,Female,58,Leasing,Ceylinco Insurance,9767952.47,0.052,9263895.92,1,2022,10
261,2023-05-18,Galle Car Traders,Hyundai,Elantra,2010,2000,Diesel,Manual,43876,SUV,Blue,Male,37,Cash,None,4102230.74,0.025,3997998.27,8,2023,5
262,2022-09-01,Jaffna Vehicle Center,Nissan,Navara,2020,1000,Petrol,Automatic,39846,SUV,Red,Female,57,Leasing,Ceylinco Insurance,9958314.85,0.014,9815220.24,1,2022,9
263,2022-06-01,Negombo Auto World,Nissan,X-Trail,2016,2500,Electric,Manual,118862,Pickup,Red,Female,42,Bank Loan,HNB Assurance,5648473.98,0.071,5246655.24,7,2022,6
264,2023-01-03,Jaffna Vehicle Center,Toyota,Corolla,2017,1500,Electric,Automatic,101999,Sedan,Black,Female,61,Cash,Ceylinco Insurance,9428573.28,0.066,8804995.9,9,2023,1
265,2023-04-19,Colombo Auto Hub,Hyundai,Elantra,2016,1500,Electric,Automatic,57746,SUV,White,Female,30,Leasing,None,4887489.74,0.035,4717780.98,9,2023,4
266,2023-03-30,Negombo Auto World,Honda,Fit,2010,1300,Hybrid,Manual,35277,SUV,Red,Male,45,Leasing,Sri Lanka Insurance,6247122.3,0.076,5772300.34,6,2023,3
267,2023-02-18,Colombo Auto Hub,Toyota,Vitz,2019,1300,Hybrid,Manual,127170,Hatchback,White,Female,45,Cash,Sri Lanka Insurance,3594072.41,0.036,3465046.6,3,2023,2
268,2022-12-05,Jaffna Vehicle Center,Mitsubishi,Outlander,2020,1500,Petrol,Automatic,138092,Hatchback,Blue,Male,40,Leasing,Ceylinco Insurance,3530731.81,0.005,3511852.13,9,2022,12
269,2023-02-24,Galle Car Traders,Toyota,Corolla,2019,1300,Electric,Manual,50512,Pickup,Red,Female,51,Leasing,Ceylinco Insurance,5377356.66,0.06,5056313.56,3,2023,2
270,2022-12-14,Jaffna Vehicle Center,Nissan,X-Trail,2018,2000,Hybrid,Manual,38191,SUV,Black,Male,63,Bank Loan,Ceylinco Insurance,14410278.22,0.072,13376190.54,3,2022,12
271,2023-06-24,Kandy Motors,Nissan,X-Trail,2017,1300,Diesel,Manual,60049,Sedan,Silver,Male,57,Bank Loan,HNB Assurance,2609406.58,0.03,2531195.73,6,2023,6
272,2022-02-27,Colombo Auto Hub,Suzuki,Swift,2017,1500,Petrol,Manual,105969,SUV,White,Male,58,Leasing,HNB Assurance,11684739.11,0.003,11645835.11,2,2022,2
273,2022-05-19,Jaffna Vehicle Center,Nissan,X-Trail,2016,2500,Diesel,Automatic,75776,Hatchback,Blue,Male,51,Bank Loan,Ceylinco Insurance,12626872.97,0.022,12350125.04,3,2022,5
274,2023-06-07,Galle Car Traders,Hyundai,Tucson,2010,1500,Hybrid,Automatic,141605,SUV,Black,Male,55,Bank Loan,None,4416331.62,0.067,4118262.54,5,2023,6
275,2023-05-04,Jaffna Vehicle Center,Toyota,Prius,2014,1800,Petrol,Manual,11683,Hatchback,Black,Male,30,Leasing,None,9737907.72,0.051,9241299.8,6,2023,5
276,2022-10-06,Kandy Motors,Hyundai,Elantra,2021,1500,Petrol,Automatic,28968,Sedan,Black,Female,49,Bank Loan,Ceylinco Insurance,5778834.74,0.061,5428673.09,9,2022,10
277,2023-01-01,Galle Car Traders,Suzuki,Alto,2011,2000,Hybrid,Automatic,134082,SUV,Black,Female,29,Bank Loan,None,7946303.78,0.008,7885515.88,9,2023,1
278,2022-06-13,Jaffna Vehicle Center,Suzuki,Wagon R,2016,1500,Electric,Automatic,14981,Pickup,White,Female,56,Cash,Sri Lanka Insurance,8051450.46,0.001,8041882.51,1,2022,6
279,2022-11-14,Jaffna Vehicle Center,Mitsubishi,Lancer,2011,1000,Petrol,Manual,24631,Pickup,Silver,Female,29,Cash,HNB Assurance,14341327.35,0.065,13406813.85,1,2022,11
280,2022-12-26,Kandy Motors,Nissan,X-Trail,2020,1300,Electric,Manual,87270,Hatchback,White,Male,47,Cash,None,12826792.07,0.057,12091973.21,5,2022,12
281,2022-11-13,Jaffna Vehicle Center,Suzuki,Alto,2013,2000,Hybrid,Manual,9361,Sedan,White,Male,63,Cash,HNB Assurance,13990879.98,0.039,13441102.98,1,2022,11
